begin_date,begin_port_id,end_date,end_port_id,vessel
2019-01-03 16:54:00,57,2019-01-24 06:46:00,126,39
2019-01-26 04:54:00,126,2019-02-22 19:33:00,91,39
2019-02-24 12:42:00,91,2019-03-22 06:01:00,142,39
2019-03-23 06:20:00,142,2019-04-06 01:22:12,104,39
2019-04-07 04:15:05,104,2019-04-20 01:30:23,65,39
2019-04-21 01:32:18,65,2019-05-03 23:47:06,104,39
2019-05-05 04:32:09,104,2019-05-18 05:56:10,13,39
2019-05-19 23:48:47,13,2019-06-01 04:31:31,99,39
2019-06-02 08:47:13,99,2019-06-12 07:12:23,40,39
2019-06-13 01:32:05,40,2019-07-15 18:59:48,160,39
2019-07-17 18:59:58,160,2019-08-08 01:32:07,15,39
2019-08-09 11:43:33,15,2019-08-26 16:25:49,91,39
2019-08-28 01:31:31,91,2019-09-22 23:58:07,29,39
2019-09-24 04:18:43,29,2019-10-30 04:30:43,138,39
2019-10-31 17:58:29,138,2019-11-18 21:48:38,33,39
2019-11-20 01:00:02,33,2019-12-08 11:30:21,160,39
2019-01-11 01:58:00,51,2019-01-18 22:47:00,100,133
2019-01-20 01:34:00,100,2019-01-31 04:52:00,51,133
2019-02-01 04:47:00,51,2019-02-12 22:51:00,100,133
2019-02-14 01:54:00,100,2019-02-22 01:01:00,51,133
2019-02-23 01:23:00,51,2019-03-02 22:58:00,100,133
2019-03-03 22:56:00,100,2019-03-12 03:55:00,51,133
2019-03-13 00:45:00,51,2019-03-21 21:44:00,100,133
2019-03-23 03:46:00,100,2019-03-30 22:18:32,51,133
2019-03-31 22:22:44,51,2019-04-08 18:59:19,100,133
2019-05-25 18:59:24,100,2019-06-03 19:43:14,112,133
2019-06-04 23:44:20,112,2019-06-20 17:43:56,100,133
2019-06-21 18:58:59,100,2019-06-30 20:42:45,51,133
2019-07-01 20:43:35,51,2019-07-25 16:47:39,100,133
2019-07-26 18:59:36,100,2019-08-09 20:55:47,65,133
2019-08-10 20:54:48,65,2019-08-19 16:30:46,100,133
2019-08-20 18:59:08,100,2019-08-28 20:55:08,112,133
2019-08-29 23:46:20,112,2019-09-13 16:30:34,100,133
2019-09-15 05:00:11,100,2019-09-23 23:53:44,65,133
2019-09-24 23:58:11,65,2019-10-05 17:43:11,100,133
2019-10-06 18:59:12,100,2019-10-15 23:53:58,65,133
2019-10-16 23:53:42,65,2019-11-18 14:31:48,100,133
2019-11-20 05:29:37,100,2019-11-27 22:35:45,65,133
2019-11-28 21:48:17,65,2019-12-10 17:13:58,100,133
2019-01-05 12:47:00,32,2019-01-14 01:44:00,34,105
2019-01-15 04:59:00,34,2019-02-03 01:33:00,73,105
2019-02-04 01:49:00,73,2019-02-19 01:05:00,51,105
2019-02-20 01:18:00,51,2019-03-05 01:18:00,73,105
2019-03-06 01:31:00,73,2019-03-21 09:52:00,7,105
2019-03-22 00:58:00,7,2019-03-30 05:46:28,73,105
2019-03-31 04:07:47,73,2019-04-12 01:14:10,98,105
2019-04-13 03:36:56,98,2019-04-28 04:22:56,73,105
2019-04-29 02:43:42,73,2019-05-09 04:31:28,7,105
2019-05-13 19:55:31,7,2019-05-22 23:49:33,99,105
2019-05-24 01:31:59,99,2019-06-04 20:55:20,22,105
2019-06-05 20:42:36,22,2019-06-17 05:52:34,32,105
2019-07-16 07:23:34,32,2019-07-25 23:53:12,149,105
2019-07-27 20:45:14,149,2019-09-09 11:49:59,32,105
2019-09-11 06:41:06,32,2019-09-19 22:55:02,11,105
2019-09-20 23:43:12,11,2019-10-02 23:22:05,32,105
2019-10-03 23:56:28,32,2019-10-16 22:52:43,149,105
2019-10-18 20:51:04,149,2019-11-02 18:58:41,73,105
2019-11-03 17:30:19,73,2019-11-14 00:41:11,30,105
2019-11-15 05:30:55,30,2019-11-26 21:33:40,73,105
2019-11-27 21:45:31,73,2019-12-07 21:44:38,22,105
2019-12-09 02:31:21,22,2019-12-18 21:51:35,99,105
2019-01-04 04:57:00,29,2019-01-09 10:30:00,69,145
2019-01-10 21:41:00,69,2019-01-17 07:37:00,29,145
2019-01-19 01:57:00,29,2019-01-24 06:41:00,69,145
2019-01-25 21:39:00,69,2019-01-31 07:54:00,29,145
2019-02-01 07:59:00,29,2019-02-09 06:44:00,69,145
2019-02-10 08:43:00,69,2019-02-22 01:58:00,29,145
2019-02-24 03:57:00,29,2019-04-27 18:33:19,69,145
2019-04-30 11:43:04,69,2019-05-06 20:29:26,29,145
2019-05-07 23:54:49,29,2019-05-13 22:24:06,69,145
2019-05-15 08:52:06,69,2019-05-21 20:45:08,29,145
2019-05-22 23:49:33,29,2019-05-30 08:44:02,69,145
2019-05-30 11:49:13,69,2019-06-05 20:25:50,29,145
2019-06-06 23:51:30,29,2019-06-12 22:17:15,69,145
2019-06-14 08:28:02,69,2019-06-20 20:40:30,29,145
2019-07-07 01:24:49,29,2019-07-14 00:44:11,69,145
2019-07-15 09:22:38,69,2019-07-20 20:44:51,29,145
2019-07-21 23:54:02,29,2019-07-27 19:54:06,69,145
2019-07-29 02:48:01,69,2019-08-04 20:48:03,29,145
2019-08-05 23:53:25,29,2019-08-11 21:06:21,69,145
2019-08-13 02:22:27,69,2019-08-18 20:11:23,29,145
2019-08-20 23:55:20,29,2019-08-28 00:11:56,69,145
2019-08-29 17:49:59,69,2019-09-04 21:57:15,29,145
2019-09-06 02:51:45,29,2019-09-11 22:36:04,69,145
2019-09-13 04:55:20,69,2019-09-18 20:56:40,29,145
2019-09-19 23:47:47,29,2019-09-28 01:48:37,69,145
2019-09-29 11:47:13,69,2019-10-05 23:50:14,29,145
2019-10-07 01:27:10,29,2019-11-13 15:26:07,69,145
2019-11-15 00:33:22,69,2019-11-21 00:54:27,29,145
2019-11-22 03:59:04,29,2019-12-01 16:53:20,69,145
2019-12-03 03:54:04,69,2019-12-09 03:54:11,29,145
2019-12-10 21:46:19,29,2019-12-15 16:27:15,69,145
2019-12-17 00:55:32,69,2019-12-23 03:48:38,29,145
2019-01-24 04:49:00,51,2019-02-24 17:42:00,97,43
2019-02-25 19:52:00,97,2019-03-25 00:37:00,51,43
2019-03-26 08:59:00,51,2019-04-27 11:48:43,97,43
2019-04-30 08:44:09,97,2019-06-07 01:17:58,67,43
2019-06-08 07:31:04,67,2019-07-04 07:31:34,97,43
2019-07-05 09:45:28,97,2019-08-06 20:48:59,51,43
2019-08-07 20:53:30,51,2019-08-07 20:53:30,30,43
2019-08-07 23:57:04,30,2019-09-18 07:31:36,97,43
2019-09-19 08:57:35,97,2019-10-31 14:53:37,23,43
2019-11-01 23:48:40,23,2019-11-25 07:45:04,10,43
2019-01-14 16:47:00,156,2019-01-25 00:19:00,30,120
2019-01-26 01:56:00,30,2019-02-04 21:05:00,156,120
2019-02-06 01:46:00,156,2019-02-18 04:51:00,149,120
2019-02-20 01:59:00,149,2019-03-12 21:08:00,156,120
2019-03-14 15:15:00,156,2019-03-27 00:59:00,14,120
2019-03-28 03:59:00,14,2019-04-09 16:20:52,156,120
2019-04-10 18:59:37,156,2019-04-18 19:35:26,7,120
2019-04-19 22:11:25,7,2019-04-30 16:20:09,156,120
2019-05-01 17:56:39,156,2019-05-12 01:20:25,14,120
2019-05-13 01:15:46,14,2019-05-27 18:58:54,156,120
2019-05-29 04:31:03,156,2019-06-07 20:13:44,30,120
2019-06-09 01:31:59,30,2019-06-19 16:08:44,156,120
2019-06-20 17:43:53,156,2019-07-03 19:41:20,7,120
2019-07-04 18:59:25,7,2019-07-15 16:19:29,156,120
2019-07-17 10:32:01,156,2019-07-27 20:31:43,14,120
2019-07-28 20:46:00,14,2019-08-09 15:51:06,156,120
2019-08-11 07:32:14,156,2019-08-20 17:47:19,7,120
2019-08-20 18:59:59,7,2019-09-07 23:49:59,32,120
2019-09-09 16:26:31,32,2019-09-20 00:24:09,70,120
2019-09-21 04:20:21,70,2019-10-02 15:57:49,156,120
2019-10-03 18:38:26,156,2019-10-11 19:59:55,7,120
2019-10-12 20:47:00,7,2019-10-20 15:24:29,156,120
2019-10-21 18:51:04,156,2019-11-01 20:24:02,14,120
2019-11-02 22:54:28,14,2019-11-17 15:45:13,156,120
2019-11-19 03:51:31,156,2019-12-01 21:43:47,14,120
2019-12-02 21:49:42,14,2019-12-12 17:58:29,156,120
2019-12-14 02:26:20,156,2019-12-23 21:56:52,30,120
2019-01-13 01:59:00,51,2019-01-23 11:53:00,99,128
2019-01-24 16:59:00,99,2019-02-05 04:58:00,151,128
2019-02-06 04:59:00,151,2019-02-27 01:46:00,99,128
2019-03-01 13:57:00,99,2019-03-14 09:57:00,123,128
2019-03-15 06:59:00,123,2019-04-07 00:05:43,99,128
2019-04-08 10:24:49,99,2019-04-21 22:17:00,111,128
2019-04-23 01:31:07,111,2019-05-05 18:56:04,99,128
2019-05-06 20:48:22,99,2019-05-22 20:43:13,139,128
2019-05-23 20:55:15,139,2019-06-06 20:45:44,99,128
2019-06-07 18:58:16,99,2019-06-24 18:55:37,123,128
2019-06-25 20:56:19,123,2019-07-12 03:59:13,99,128
2019-07-13 02:55:00,99,2019-08-01 20:49:11,51,128
2019-08-02 20:52:33,51,2019-08-24 05:52:17,99,128
2019-08-25 08:47:25,99,2019-09-04 20:23:02,151,128
2019-09-05 23:48:37,151,2019-10-08 05:57:56,99,128
2019-10-09 18:59:02,99,2019-10-21 20:57:37,139,128
2019-10-22 20:58:49,139,2019-11-23 08:29:16,99,128
2019-11-25 18:57:15,99,2019-12-06 21:45:43,112,128
2019-12-08 00:55:02,112,2019-12-18 00:56:42,99,128
2019-01-05 07:52:00,104,2019-01-19 04:54:00,149,25
2019-01-21 01:59:00,149,2019-02-09 21:36:00,156,25
2019-02-11 15:25:00,156,2019-02-21 07:58:00,14,25
2019-02-22 05:58:00,14,2019-04-04 05:59:07,10,25
2019-04-05 14:52:39,10,2019-04-14 16:18:16,120,25
2019-04-15 16:15:21,120,2019-05-16 07:31:34,10,25
2019-05-17 11:47:51,10,2019-06-03 05:45:31,96,25
2019-06-05 11:56:52,96,2019-06-25 08:42:19,10,25
2019-06-26 13:34:40,10,2019-07-08 02:54:53,96,25
2019-07-08 04:32:04,96,2019-07-17 03:12:59,27,25
2019-07-19 11:48:16,27,2019-09-18 20:56:13,23,25
2019-09-20 05:22:13,23,2019-10-18 08:44:19,10,25
2019-10-19 13:31:30,10,2019-11-02 10:29:40,96,25
2019-11-05 09:54:31,96,2019-11-18 00:49:31,10,25
2019-11-22 08:31:15,10,2019-12-03 21:48:54,33,25
2019-01-05 22:50:00,138,2019-02-06 10:59:00,10,31
2019-02-07 15:50:00,10,2019-02-14 07:32:00,93,31
2019-02-18 19:50:00,93,2019-02-26 01:46:00,138,31
2019-02-27 04:56:00,138,2019-03-06 16:46:00,83,31
2019-03-07 22:46:00,83,2019-03-11 21:39:00,138,31
2019-03-12 21:45:00,138,2019-04-09 22:37:49,11,31
2019-04-11 01:21:49,11,2019-05-07 01:30:29,57,31
2019-05-08 08:50:23,57,2019-05-31 23:44:12,115,31
2019-06-02 02:54:33,115,2019-06-10 20:52:48,32,31
2019-06-11 23:46:14,32,2019-07-20 08:46:20,91,31
2019-07-21 13:32:32,91,2019-08-11 10:26:12,35,31
2019-08-12 20:54:56,35,2019-09-04 23:28:51,91,31
2019-09-06 04:32:09,91,2019-09-19 08:57:01,44,31
2019-09-20 11:48:51,44,2019-10-07 23:52:55,138,31
2019-10-09 16:31:17,138,2019-11-08 00:41:03,126,31
2019-11-10 21:54:32,126,2019-12-12 02:31:26,115,31
2019-12-13 00:48:42,115,2019-12-31 21:54:54,91,31
2019-01-16 16:47:00,138,2019-02-14 04:55:00,38,167
2019-02-15 04:59:00,38,2019-03-26 09:37:00,138,167
2019-03-27 09:48:00,138,2019-04-23 19:06:00,72,167
2019-04-24 19:26:28,72,2019-05-26 04:31:06,138,167
2019-07-27 11:55:57,138,2019-08-23 20:41:22,58,167
2019-08-24 20:41:18,58,2019-09-29 08:48:28,138,167
2019-09-30 16:32:00,138,2019-10-26 23:51:33,38,167
2019-10-27 23:48:56,38,2019-11-28 00:49:22,138,167
2019-11-30 17:31:40,138,2019-12-28 21:15:25,38,167
2019-01-31 16:55:00,115,2019-02-09 04:54:00,111,91
2019-02-10 04:46:00,111,2019-03-06 04:55:00,100,91
2019-03-07 22:56:00,100,2019-03-15 23:34:00,111,91
2019-03-18 05:52:00,111,2019-03-26 00:55:00,100,91
2019-03-27 12:55:00,100,2019-04-04 22:12:43,139,91
2019-04-05 22:18:03,139,2019-04-24 18:59:25,100,91
2019-04-26 05:54:03,100,2019-05-11 01:21:14,111,91
2019-05-12 01:31:24,111,2019-06-10 01:31:54,100,91
2019-06-11 05:50:53,100,2019-06-20 16:29:51,111,91
2019-06-21 23:52:49,111,2019-07-06 18:59:17,100,91
2019-07-08 02:54:56,100,2019-07-18 23:56:48,111,91
2019-07-19 23:57:22,111,2019-08-04 18:57:20,100,91
2019-08-06 01:32:06,100,2019-08-18 23:48:32,139,91
2019-08-19 23:54:06,139,2019-09-22 11:58:34,175,91
2019-09-23 18:59:26,175,2019-10-23 23:48:22,111,91
2019-10-24 23:50:03,111,2019-11-08 21:54:57,104,91
2019-11-10 02:31:17,104,2019-11-25 22:25:48,13,91
2019-11-27 02:30:01,13,2019-12-10 11:30:42,104,91
2019-12-11 12:49:15,104,2019-12-24 21:56:57,115,91
2019-01-02 07:48:00,73,2019-01-15 23:28:00,141,98
2019-01-17 07:46:00,141,2019-01-19 01:57:00,48,98
2019-01-20 01:59:00,48,2019-01-30 04:44:00,73,98
2019-01-31 04:46:00,73,2019-02-13 01:59:00,130,98
2019-02-14 01:58:00,130,2019-03-04 10:48:00,99,98
2019-03-05 10:35:00,99,2019-03-17 00:59:00,63,98
2019-03-18 08:33:00,63,2019-04-10 22:55:03,99,98
2019-04-12 01:06:19,99,2019-04-24 22:24:09,30,98
2019-04-25 18:59:34,30,2019-05-07 21:41:06,73,98
2019-06-06 04:05:24,73,2019-06-16 19:30:14,11,98
2019-06-17 20:39:13,11,2019-07-02 04:30:37,73,98
2019-07-03 04:28:31,73,2019-07-16 20:54:21,130,98
2019-07-17 18:59:18,130,2019-07-30 17:44:50,99,98
2019-07-31 23:54:12,99,2019-08-12 23:51:17,149,98
2019-08-14 20:47:01,149,2019-08-25 05:38:20,73,98
2019-08-26 03:53:15,73,2019-09-10 05:15:03,121,98
2019-09-11 05:55:59,121,2019-09-23 06:25:25,73,98
2019-10-24 02:52:10,73,2019-11-04 02:30:56,39,98
2019-11-04 21:37:44,39,2019-11-15 21:56:10,73,98
2019-11-16 18:56:21,73,2019-11-28 19:58:43,7,98
2019-01-16 13:36:00,64,2019-01-28 10:56:00,27,175
2019-01-29 01:49:00,27,2019-02-11 13:46:00,64,175
2019-02-13 18:59:00,64,2019-02-26 07:56:00,27,175
2019-02-27 09:17:00,27,2019-03-12 20:50:00,64,175
2019-03-18 08:52:00,64,2019-03-21 09:44:00,102,175
2019-03-22 03:51:00,102,2019-03-30 13:18:53,64,175
2019-04-05 04:22:47,64,2019-04-16 01:24:05,27,175
2019-04-17 04:17:28,27,2019-04-25 07:22:07,64,175
2019-04-26 23:47:43,64,2019-05-07 05:55:15,102,175
2019-05-08 04:30:47,102,2019-05-17 11:47:30,64,175
2019-05-18 14:52:38,64,2019-06-02 05:00:42,102,175
2019-06-03 02:57:18,102,2019-06-15 02:52:18,64,175
2019-06-16 04:31:09,64,2019-06-25 14:53:03,102,175
2019-06-26 13:31:27,102,2019-07-03 01:32:07,64,175
2019-07-05 02:51:39,64,2019-07-22 04:29:53,27,175
2019-07-23 08:50:54,27,2019-08-09 16:30:21,64,175
2019-08-10 18:59:57,64,2019-08-17 01:31:49,102,175
2019-08-17 23:50:29,102,2019-08-24 10:30:08,64,175
2019-08-29 13:30:30,64,2019-09-11 08:04:14,27,175
2019-09-12 06:42:51,27,2019-09-25 02:43:22,64,175
2019-09-27 04:31:12,64,2019-10-09 05:36:07,27,175
2019-10-10 04:30:24,27,2019-10-27 08:44:38,64,175
2019-10-30 13:30:47,64,2019-11-07 14:30:35,102,175
2019-11-08 09:57:22,102,2019-11-17 09:47:32,64,175
2019-11-19 00:52:13,64,2019-11-30 02:31:16,27,175
2019-12-01 02:29:52,27,2019-12-15 05:30:43,64,175
2019-01-01 19:26:00,138,2019-01-16 22:59:00,102,1
2019-01-17 22:50:00,102,2019-02-13 16:43:00,138,1
2019-02-14 22:44:00,138,2019-03-01 10:51:00,33,1
2019-03-02 07:48:00,33,2019-03-16 06:53:00,138,1
2019-07-17 16:33:21,138,2019-08-12 23:43:51,72,1
2019-08-13 23:44:32,72,2019-09-15 16:32:13,138,1
2019-09-16 16:31:37,138,2019-09-28 16:31:29,95,1
2019-10-01 10:31:59,95,2019-10-16 07:29:30,138,1
2019-10-17 10:31:40,138,2019-11-01 04:30:14,27,1
2019-11-02 07:27:33,27,2019-11-17 05:30:44,138,1
2019-11-18 08:16:32,138,2019-11-30 08:29:44,95,1
2019-02-25 04:51:00,136,2019-03-08 13:51:00,15,166
2019-03-09 13:46:00,15,2019-03-23 21:55:00,138,166
2019-03-24 21:51:00,138,2019-04-08 06:48:17,15,166
2019-04-09 16:22:09,15,2019-04-29 08:53:03,138,166
2019-04-30 13:31:29,138,2019-05-15 23:44:22,20,166
2019-05-16 23:46:41,20,2019-06-12 02:51:16,138,166
2019-06-13 04:31:45,138,2019-06-22 08:49:02,120,166
2019-06-23 10:24:12,120,2019-07-06 18:58:26,138,166
2019-07-08 04:31:49,138,2019-08-07 20:53:31,34,166
2019-08-08 23:52:00,34,2019-09-10 14:47:42,160,166
2019-09-11 14:52:26,160,2019-09-17 08:50:46,83,166
2019-09-18 13:31:45,83,2019-09-22 02:55:08,138,166
2019-09-23 11:54:34,138,2019-10-07 08:47:07,120,166
2019-10-08 08:50:29,120,2019-10-24 18:59:13,138,166
2019-10-26 13:30:44,138,2019-11-08 02:31:19,33,166
2019-11-09 05:31:35,33,2019-11-16 08:29:45,46,166
2019-12-04 03:57:47,46,2019-12-06 03:53:27,144,166
2019-02-03 01:59:00,34,2019-03-11 06:59:00,72,57
2019-03-15 00:59:00,72,2019-04-16 13:27:14,97,57
2019-04-22 10:19:29,97,2019-05-28 23:40:57,30,57
2019-05-30 05:56:54,30,2019-06-15 01:01:07,59,57
2019-06-16 03:50:57,59,2019-06-30 16:31:54,111,57
2019-07-01 23:46:45,111,2019-07-13 16:31:11,156,57
2019-07-15 01:32:14,156,2019-07-25 20:50:43,30,57
2019-07-26 23:53:11,30,2019-08-10 20:51:08,99,57
2019-08-12 02:53:18,99,2019-09-04 20:52:24,22,57
2019-09-06 04:31:45,22,2019-09-18 05:19:58,32,57
2019-09-19 08:56:48,32,2019-09-24 05:45:47,115,57
2019-09-25 16:31:58,115,2019-10-20 00:41:04,59,57
2019-10-21 11:54:22,59,2019-11-06 00:58:48,35,57
2019-11-07 09:07:07,35,2019-11-09 03:42:54,59,57
2019-11-10 06:49:17,59,2019-11-12 17:56:25,23,57
2019-11-14 03:44:15,23,2019-12-13 00:48:09,138,57
2019-01-02 16:56:00,104,2019-01-12 07:47:00,14,77
2019-01-14 04:59:00,14,2019-01-25 21:48:00,104,77
2019-01-27 01:57:00,104,2019-02-09 04:33:00,149,77
2019-02-11 01:59:00,149,2019-02-24 07:51:00,104,77
2019-02-25 16:45:00,104,2019-03-07 07:45:00,14,77
2019-03-08 07:59:00,14,2019-03-19 15:43:00,104,77
2019-03-20 18:48:00,104,2019-03-30 20:40:36,14,77
2019-03-31 22:22:40,14,2019-04-13 19:18:43,104,77
2019-04-14 22:16:58,104,2019-04-26 22:17:30,14,77
2019-04-28 01:11:48,14,2019-05-09 16:31:56,104,77
2019-05-10 18:57:15,104,2019-05-20 18:59:25,14,77
2019-05-21 20:53:17,14,2019-06-04 02:52:23,104,77
2019-06-05 05:51:58,104,2019-06-15 02:53:14,14,77
2019-06-16 04:29:02,14,2019-06-27 20:51:29,104,77
2019-06-28 23:51:22,104,2019-07-10 06:41:25,149,77
2019-07-12 01:31:08,149,2019-07-25 17:46:15,104,77
2019-07-26 23:53:06,104,2019-08-07 01:03:17,149,77
2019-08-08 20:54:49,149,2019-08-21 16:32:27,104,77
2019-08-22 17:54:45,104,2019-09-01 20:46:55,14,77
2019-09-02 20:49:09,14,2019-09-16 05:17:43,104,77
2019-09-17 04:30:27,104,2019-09-27 23:44:21,149,77
2019-09-29 20:51:34,149,2019-10-11 10:30:39,104,77
2019-10-12 13:30:40,104,2019-10-22 23:24:02,149,77
2019-10-24 20:45:44,149,2019-11-05 21:56:55,104,77
2019-11-07 02:31:14,104,2019-11-18 21:49:02,14,77
2019-11-19 21:50:15,14,2019-12-01 15:55:40,104,77
2019-12-02 18:45:14,104,2019-12-13 00:45:12,14,77
2019-01-11 16:47:00,160,2019-02-12 13:46:00,15,35
2019-02-14 01:51:00,15,2019-03-07 10:43:00,138,35
2019-03-08 16:47:00,138,2019-04-09 22:12:05,115,35
2019-05-31 05:47:46,115,2019-06-22 04:31:04,80,35
2019-06-26 04:31:57,80,2019-07-25 10:32:14,160,35
2019-07-26 18:59:48,160,2019-08-08 02:44:22,134,35
2019-08-09 07:32:17,134,2019-08-22 23:44:56,138,35
2019-08-24 01:32:12,138,2019-09-04 16:31:55,120,35
2019-09-05 17:38:30,120,2019-09-19 13:31:21,160,35
2019-09-20 17:57:05,160,2019-10-31 20:45:37,136,35
2019-11-01 20:46:13,136,2019-11-17 17:31:18,160,35
2019-11-19 11:30:35,160,2019-12-20 21:49:32,58,35
2019-01-20 01:44:00,7,2019-02-17 14:16:00,91,32
2019-02-18 16:52:00,91,2019-02-27 19:44:00,87,32
2019-02-28 22:27:00,87,2019-03-16 20:39:00,91,32
2019-03-18 09:50:00,91,2019-04-13 01:14:54,35,32
2019-04-14 07:19:20,35,2019-05-01 16:30:54,91,32
2019-05-02 18:59:54,91,2019-05-26 02:54:44,45,32
2019-05-27 20:50:28,45,2019-06-25 01:31:48,91,32
2019-06-26 23:49:40,91,2019-07-24 20:51:35,48,32
2019-07-25 20:50:37,48,2019-08-24 01:29:57,91,32
2019-08-25 05:50:04,91,2019-09-13 04:11:37,35,32
2019-09-14 05:09:53,35,2019-09-23 23:53:53,115,32
2019-10-11 20:54:08,115,2019-12-07 02:31:07,91,32
2019-01-03 07:57:00,104,2019-01-15 04:43:00,13,79
2019-01-16 07:59:00,13,2019-01-27 22:40:00,104,79
2019-01-29 07:59:00,104,2019-02-11 01:56:00,152,79
2019-02-12 01:59:00,152,2019-02-12 01:59:00,22,79
2019-02-12 04:59:00,22,2019-03-02 04:09:00,104,79
2019-03-03 07:57:00,104,2019-03-16 15:54:00,13,79
2019-03-18 06:32:00,13,2019-03-30 21:20:18,32,79
2019-03-31 22:22:47,32,2019-04-10 17:55:01,98,79
2019-04-12 01:22:33,98,2019-04-28 23:44:44,99,79
2019-04-30 02:52:24,99,2019-05-11 01:15:50,51,79
2019-05-12 01:31:24,51,2019-05-30 20:35:45,104,79
2019-05-31 23:44:52,104,2019-06-11 01:25:10,13,79
2019-06-13 04:11:16,13,2019-06-25 06:33:44,104,79
2019-06-26 13:33:10,104,2019-07-07 23:50:58,115,79
2019-07-08 23:56:35,115,2019-07-16 02:46:02,99,79
2019-07-17 05:55:51,99,2019-08-04 21:44:24,149,79
2019-08-06 20:51:40,149,2019-08-19 13:31:15,104,79
2019-08-20 23:55:50,104,2019-09-08 02:54:13,13,79
2019-09-10 06:24:39,13,2019-10-23 20:40:48,152,79
2019-10-25 04:31:11,152,2019-12-05 21:38:59,58,79
2019-01-08 13:58:00,104,2019-01-21 01:43:00,168,68
2019-01-23 04:59:00,168,2019-02-08 19:47:00,104,68
2019-02-10 01:54:00,104,2019-02-26 23:38:00,98,68
2019-02-27 07:44:00,98,2019-02-27 16:57:00,149,68
2019-03-01 01:59:00,149,2019-03-14 09:45:00,104,68
2019-03-15 15:56:00,104,2019-04-02 21:48:56,54,68
2019-04-03 22:21:06,54,2019-04-19 13:18:32,104,68
2019-04-20 16:30:12,104,2019-05-10 01:26:45,168,68
2019-05-11 07:14:51,168,2019-05-25 16:27:57,104,68
2019-05-26 20:49:44,104,2019-06-16 20:56:54,54,68
2019-06-17 20:43:28,54,2019-07-11 08:45:37,104,68
2019-07-12 11:51:06,104,2019-07-24 20:49:16,54,68
2019-07-25 20:50:37,54,2019-08-07 17:47:30,104,68
2019-08-08 17:50:17,104,2019-08-22 01:23:00,54,68
2019-08-22 20:57:07,54,2019-09-05 04:31:32,104,68
2019-09-06 08:56:41,104,2019-09-22 23:51:36,54,68
2019-09-23 23:30:48,54,2019-10-16 13:30:44,104,68
2019-10-17 17:59:10,104,2019-10-29 20:48:38,54,68
2019-10-30 20:55:35,54,2019-11-02 02:53:33,90,68
2019-11-03 05:05:55,90,2019-11-08 20:18:56,34,68
2019-11-10 00:58:40,34,2019-11-25 08:30:31,104,68
2019-11-26 15:53:50,104,2019-12-09 21:46:32,13,68
2019-01-25 19:32:00,55,2019-02-15 10:46:00,27,13
2019-02-16 15:35:00,27,2019-03-03 22:54:00,138,13
2019-03-05 07:51:00,138,2019-03-25 00:20:00,134,13
2019-03-26 15:54:00,134,2019-04-11 07:12:21,55,13
2019-04-12 13:32:08,55,2019-05-04 23:51:00,72,13
2019-05-06 01:31:59,72,2019-05-19 23:51:44,104,13
2019-05-21 04:31:36,104,2019-06-01 05:33:10,29,13
2019-06-02 23:53:09,29,2019-06-15 20:55:53,104,13
2019-06-17 01:32:13,104,2019-06-30 05:53:41,13,13
2019-07-02 04:29:33,13,2019-07-14 08:53:36,104,13
2019-07-15 11:56:55,104,2019-07-27 01:20:28,13,13
2019-07-29 02:54:35,13,2019-08-09 17:54:44,104,13
2019-08-10 23:43:10,104,2019-08-25 01:28:38,13,13
2019-08-27 04:27:24,13,2019-10-02 10:29:38,138,13
2019-10-03 18:59:08,138,2019-11-05 00:49:13,115,13
2019-11-06 02:30:59,115,2019-11-12 21:53:35,32,13
2019-11-14 00:55:06,32,2019-11-30 18:59:18,98,13
2019-01-06 13:54:00,156,2019-01-16 04:59:00,14,132
2019-01-17 07:59:00,14,2019-02-01 22:36:00,156,132
2019-03-03 13:58:00,156,2019-03-15 03:53:00,14,132
2019-03-16 06:54:00,14,2019-03-25 21:05:00,156,132
2019-03-27 06:31:00,156,2019-04-04 19:27:30,139,132
2019-04-06 01:20:54,139,2019-05-14 16:31:47,156,132
2019-05-19 04:30:58,156,2019-05-31 19:23:41,7,132
2019-06-01 20:46:28,7,2019-06-26 16:30:04,156,132
2019-06-28 08:46:53,156,2019-07-07 23:43:56,14,132
2019-07-09 01:22:20,14,2019-07-22 16:28:57,156,132
2019-07-25 07:30:59,156,2019-08-02 20:51:41,7,132
2019-08-03 18:59:31,7,2019-08-18 16:29:46,156,132
2019-08-20 18:55:20,156,2019-08-30 20:39:12,7,132
2019-08-31 18:59:09,7,2019-09-12 16:27:24,156,132
2019-09-14 05:00:37,156,2019-09-25 20:58:31,70,132
2019-09-27 01:31:36,70,2019-10-11 16:10:49,156,132
2019-10-12 23:49:20,156,2019-10-20 20:53:33,139,132
2019-10-21 23:45:24,139,2019-10-29 16:25:12,156,132
2019-10-30 20:52:57,156,2019-11-15 21:56:02,30,132
2019-11-17 00:52:11,30,2019-12-02 15:52:39,156,132
2019-12-04 00:53:16,156,2019-12-15 01:35:11,14,132
2019-01-16 07:42:00,134,2019-01-19 13:26:00,55,14
2019-01-20 16:48:00,55,2019-02-17 04:31:00,72,14
2019-02-18 04:59:00,72,2019-04-17 22:25:18,115,14
2019-04-19 18:59:59,115,2019-04-30 02:25:22,73,14
2019-05-01 02:48:59,73,2019-05-11 01:30:42,51,14
2019-05-12 01:24:17,51,2019-05-22 16:27:18,156,14
